"Bronte_Jane" "Bronte_Shirley" "Bronte_Vilette" "Dickens_Expectations" "Dickens_Oliver" "Dickens_Tale" "Fitzgerald_Damned" "Fitzgerald_Gatsby" "Fitzgerald_Tender" "Lawrence_Rainbow" "Lawrence_Sons" "Lawrence_Women" "Stein_Americans" "Stein_Buttons" "Stein_Lives" "Twain_Huckleberry" "Twain_Prince" "Twain_Sawyer" "Wharton_House" "Wharton_Innocence" "Wharton_Valley" "Woolf_Dalloway" "Woolf_Lighthouse" "Woolf_Years"
"angrily" 0 0 0 0.00215615987925505 0.00569858295237251 0.00218539428155163 0.00721269434204199 0 0.000915423978615696 0.0015976142294174 0.00425865876584069 0.00379473724155129 0.000383835902474974 0 0 0 0.00443007132414832 0 0 0.00196288190321029 0.000650106292378804 0.0015648962473788 0.00143575017946877 0.00077910138446316
"artist" 0.00160218752002734 0.0013883040015549 0.00256739409499358 0 0.000633175883596946 0 0.00240423144734733 0 0.000915423978615696 0 0.00304189911845764 0.0113842117246539 0 0 0 0 0 0.00413069519600149 0.000767577525330058 0.000981440951605147 0.00195031887713641 0.0031297924947576 0.00143575017946877 0.00077910138446316
"assembled" 0.00160218752002734 0.004627680005183 0.00410783055198973 0.00161711990944129 0.00316587941798473 0.00145692952103442 0.00160282096489822 0 0.000915423978615696 0 0 0 0.000383835902474974 0 0 0 0.00295338088276555 0.00413069519600149 0.000767577525330058 0.00294432285481544 0.00390063775427282 0.0046946887421364 0 0
"backward" 0.000534062506675781 0.0009255360010366 0.00154043645699615 0.00215615987925505 0.00253270353438778 0.00145692952103442 0.00480846289469466 0.0120819153863192 0.00549254387169418 0.00266269038236234 0.000608379823691527 0.000542105320221613 0 0 0.00232261061433051 0 0.00590676176553109 0.00413069519600149 0 0.000981440951605147 0.00195031887713641 0 0 0
"barrier" 0.00160218752002734 0.0013883040015549 0.00205391527599487 0.000539039969813762 0 0.0123839009287926 0.00160282096489822 0.00402730512877308 0.000915423978615696 0 0.00121675964738305 0.00108421064044323 0 0 0 0 0 0 0.00307031010132023 0.000981440951605147 0.00650106292378804 0.0015648962473788 0.00143575017946877 0
"blaze" 0.00267031253337891 0.0027766080031098 0.00205391527599487 0.00215615987925505 0.00126635176719389 0.00145692952103442 0.00080141048244911 0 0.000915423978615696 0.00106507615294494 0.00243351929476611 0.000542105320221613 0.000191917951237487 0.00668493883280968 0 0 0.00147669044138277 0.00275379679733432 0.00537304267731041 0.000981440951605147 0.000650106292378804 0.0031297924947576 0.00143575017946877 0.0038955069223158
"bursting" 0.00160218752002734 0.0004627680005183 0.000513478818998716 0.00161711990944129 0.00633175883596946 0.00509925332362047 0 0 0.000915423978615696 0.00213015230588987 0.00365027894214916 0.00271052660110806 0 0 0.00116130530716525 0 0 0 0 0.00294432285481544 0.00325053146189402 0.0031297924947576 0.00143575017946877 0.00077910138446316
"buying" 0.000534062506675781 0 0 0.00161711990944129 0 0 0.00400705241224555 0 0.00183084795723139 0.0015976142294174 0.00121675964738305 0 0.00326260517103728 0.00668493883280968 0.00232261061433051 0.000897867564534231 0 0.00137689839866716 0.00307031010132023 0 0.00130021258475761 0.00782448123689399 0.00143575017946877 0.00311640553785264
"by-and-by" 0.000534062506675781 0.0013883040015549 0.00924261874197689 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0295338088276555 0.0165227807840059 0 0 0 0 0 0
"carriages" 0.00160218752002734 0.0004627680005183 0.00205391527599487 0.000539039969813762 0 0.00582771808413768 0 0.00402730512877308 0 0.00106507615294494 0.000608379823691527 0.00108421064044323 0 0 0 0.000897867564534231 0.00147669044138277 0 0.00383788762665029 0.00687008666123603 0.00585095663140924 0.0031297924947576 0 0.0038955069223158
"cherished" 0.00427250005340625 0.0018510720020732 0.00256739409499358 0.00215615987925505 0.00189952765079084 0.00072846476051721 0.00160282096489822 0 0.00183084795723139 0.000532538076472468 0.000608379823691527 0 0.000191917951237487 0.00668493883280968 0.00929044245732203 0 0.00147669044138277 0 0.00153515505066012 0.00294432285481544 0.00325053146189402 0.0015648962473788 0.00143575017946877 0
"contented" 0.00213625002670313 0.0032393760036281 0.00154043645699615 0.00215615987925505 0.0069649347195664 0 0.00080141048244911 0 0 0.000532538076472468 0 0 0.00172726156113738 0 0 0.000897867564534231 0.00147669044138277 0.00137689839866716 0.00307031010132023 0 0.00195031887713641 0.0046946887421364 0.00143575017946877 0
"contrived" 0.00373843754673047 0.0064787520072562 0.00410783055198973 0.00107807993962752 0.00253270353438778 0.00072846476051721 0 0 0.000915423978615696 0 0.000608379823691527 0 0 0 0 0.000897867564534231 0.00295338088276555 0.00275379679733432 0.00383788762665029 0.000981440951605147 0.00325053146189402 0 0 0
"cunning" 0.00160218752002734 0.0004627680005183 0.00256739409499358 0.00161711990944129 0.00633175883596946 0.00072846476051721 0.00240423144734733 0 0 0.00585791884119715 0.00182513947107458 0.00271052660110806 0 0.020054816498429 0 0 0 0.00137689839866716 0.000767577525330058 0.000981440951605147 0.00130021258475761 0 0.00143575017946877 0
"daring" 0.00320437504005469 0.0027766080031098 0.00359435173299101 0.00107807993962752 0.000633175883596946 0.00072846476051721 0.00320564192979644 0 0 0.0015976142294174 0.000608379823691527 0.000542105320221613 0.00115150770742492 0 0.00116130530716525 0 0.00147669044138277 0.00275379679733432 0 0.00196288190321029 0.00325053146189402 0.00782448123689399 0 0
"den" 0.00160218752002734 0.0018510720020732 0.00256739409499358 0 0.00253270353438778 0.00072846476051721 0.00080141048244911 0 0.00183084795723139 0 0 0 0 0 0 0.0251402918069585 0.00443007132414832 0.00275379679733432 0.000767577525330058 0 0 0 0 0
"descending" 0.00427250005340625 0.0018510720020732 0.00410783055198973 0 0.00253270353438778 0.00072846476051721 0.00160282096489822 0 0.00366169591446278 0 0 0.00162631596066484 0 0 0 0 0 0 0.00230273257599017 0.000981440951605147 0.00455074404665163 0.0046946887421364 0.00287150035893754 0.00311640553785264
"design" 0.00160218752002734 0.0023138400025915 0.00205391527599487 0.00269519984906881 0.000633175883596946 0.00145692952103442 0.00080141048244911 0 0 0 0.00425865876584069 0.00108421064044323 0.000383835902474974 0.0267397553312387 0 0.000897867564534231 0 0 0.00153515505066012 0.000981440951605147 0.00260042516951522 0.0031297924947576 0.00430725053840632 0.0038955069223158
"determination" 0.00213625002670313 0.0009255360010366 0.00102695763799743 0.00107807993962752 0.0069649347195664 0.00437078856310326 0.00160282096489822 0.00201365256438654 0.00274627193584709 0.00106507615294494 0 0.000542105320221613 0 0.00668493883280968 0 0 0 0 0.00307031010132023 0.00687008666123603 0.000650106292378804 0.0046946887421364 0.00143575017946877 0.00077910138446316
"elegance" 0.00320437504005469 0.0037021440041464 0.00154043645699615 0.00107807993962752 0.00126635176719389 0.00072846476051721 0 0 0 0.000532538076472468 0 0.000542105320221613 0.00172726156113738 0 0 0 0 0 0.00844335277863064 0 0.00585095663140924 0.0015648962473788 0 0
"emphasis" 0.00106812501335156 0.0041649120046647 0.00359435173299101 0.00215615987925505 0.00506540706877556 0.00218539428155163 0.00080141048244911 0 0.00183084795723139 0.000532538076472468 0 0.00325263192132968 0 0 0 0 0 0.00137689839866716 0.00460546515198035 0.000981440951605147 0.00130021258475761 0 0.00143575017946877 0
"expensive" 0.000534062506675781 0.0004627680005183 0.000513478818998716 0.00377327978869633 0.00189952765079084 0 0.00080141048244911 0.00201365256438654 0.00274627193584709 0.000532538076472468 0.00121675964738305 0.00162631596066484 0.00230301541484984 0 0.00116130530716525 0 0 0.00137689839866716 0.0092109303039607 0.00294432285481544 0 0.0015648962473788 0 0
"farewell" 0.00694281258678516 0.0027766080031098 0.00359435173299101 0.00161711990944129 0.00189952765079084 0.00364232380258605 0.00080141048244911 0.00201365256438654 0 0.000532538076472468 0 0.00108421064044323 0 0 0.00116130530716525 0 0 0.00137689839866716 0.00153515505066012 0.00392576380642059 0.00130021258475761 0.0031297924947576 0 0
"fireplace" 0.000534062506675781 0.0004627680005183 0.00205391527599487 0.00323423981888257 0.00189952765079084 0 0.00160282096489822 0.00201365256438654 0 0 0.00365027894214916 0.00108421064044323 0 0 0 0.000897867564534231 0 0.00275379679733432 0.000767577525330058 0.00196288190321029 0.000650106292378804 0.0015648962473788 0 0.0155820276892632
"forge" 0 0 0 0.0274910384605018 0 0.00218539428155163 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frowning" 0.00160218752002734 0 0.000513478818998716 0.00269519984906881 0.00253270353438778 0.00145692952103442 0.00320564192979644 0.00604095769315962 0.000915423978615696 0.000532538076472468 0.00608379823691527 0.00108421064044323 0.000191917951237487 0 0.00348391592149576 0.00179573512906846 0.00147669044138277 0 0.000767577525330058 0.00294432285481544 0.000650106292378804 0 0.00861450107681263 0
"grasped" 0.00160218752002734 0.0009255360010366 0.000513478818998716 0.00161711990944129 0.00253270353438778 0.00145692952103442 0.00641128385959288 0.00201365256438654 0.00183084795723139 0.00426030461177974 0.00121675964738305 0.00379473724155129 0.000191917951237487 0 0 0 0 0 0.000767577525330058 0.00196288190321029 0.000650106292378804 0.0015648962473788 0 0.0038955069223158
"haughty" 0.00534062506675781 0.0060159840067379 0.00205391527599487 0.00161711990944129 0.00253270353438778 0.00072846476051721 0.00320564192979644 0.00402730512877308 0 0.0015976142294174 0.00121675964738305 0.000542105320221613 0 0.00668493883280968 0 0.000897867564534231 0 0 0 0.00294432285481544 0.00130021258475761 0 0 0
"hay" 0.0106812501335156 0 0 0 0 0.00364232380258605 0 0 0 0.00426030461177974 0.0066921780606068 0.000542105320221613 0.0015353436098999 0 0 0 0 0 0 0 0 0 0 0.00077910138446316
"heartily" 0.00213625002670313 0.0018510720020732 0.00205391527599487 0.00592943966795138 0.00633175883596946 0.00072846476051721 0.00160282096489822 0 0 0.00213015230588987 0.00243351929476611 0.00108421064044323 0 0 0 0 0 0.00137689839866716 0.000767577525330058 0.00196288190321029 0.00260042516951522 0 0 0
"hearty" 0.00160218752002734 0.0013883040015549 0.00205391527599487 0.000539039969813762 0.00569858295237251 0 0.00160282096489822 0 0.000915423978615696 0.00266269038236234 0.000608379823691527 0.000542105320221613 0.00172726156113738 0.00668493883280968 0.00696783184299152 0.00269360269360269 0.00295338088276555 0 0 0 0 0 0 0.00233730415338948
"ignored" 0 0 0.00154043645699615 0 0 0 0 0 0 0.00692299499414208 0.00608379823691527 0.00758947448310258 0 0 0 0.000897867564534231 0.00147669044138277 0 0.00307031010132023 0.00196288190321029 0.00195031887713641 0 0 0.00233730415338948
"indoors" 0.000534062506675781 0.0004627680005183 0 0 0 0 0 0 0 0.00585791884119715 0.0139927359449051 0.00379473724155129 0 0 0 0 0 0 0.000767577525330058 0.00196288190321029 0.00130021258475761 0.0031297924947576 0.00574300071787509 0
"jail" 0.00106812501335156 0.0004627680005183 0 0.00646847963776514 0.00379905530158167 0 0 0.00402730512877308 0.0146467836578511 0 0 0 0.000383835902474974 0 0.00116130530716525 0.000897867564534231 0.0118135235310622 0.00413069519600149 0 0 0 0 0 0
"jump" 0.00160218752002734 0.0004627680005183 0 0 0.00126635176719389 0 0.00160282096489822 0 0.00366169591446278 0.00106507615294494 0.00365027894214916 0.00216842128088645 0.000191917951237487 0 0 0.0161616161616162 0 0.00137689839866716 0.000767577525330058 0.000981440951605147 0 0.0015648962473788 0.00143575017946877 0.00467460830677896
"liquor" 0 0.0004627680005183 0 0.00215615987925505 0.00443223118517862 0.00072846476051721 0.0112197467542875 0.00604095769315962 0.00640796785030987 0 0.00121675964738305 0 0.000191917951237487 0.00668493883280968 0.00116130530716525 0.000897867564534231 0.00443007132414832 0.00550759359466865 0 0 0.00260042516951522 0 0 0
"manson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0529978113866779 0 0 0 0
"mothers" 0 0.0009255360010366 0.000513478818998716 0 0.00126635176719389 0.00218539428155163 0.00320564192979644 0 0.000915423978615696 0 0.00243351929476611 0 0.00422219492722471 0 0.00116130530716525 0 0.00295338088276555 0.00275379679733432 0.000767577525330058 0.00196288190321029 0 0.00782448123689399 0.00143575017946877 0.00077910138446316
"muslin" 0.00320437504005469 0.0055532160062196 0.00462130937098845 0.00107807993962752 0.000633175883596946 0 0 0.00201365256438654 0 0 0.00121675964738305 0 0 0 0 0 0 0.00137689839866716 0.00153515505066012 0.00687008666123603 0.000650106292378804 0.0015648962473788 0 0.00701191246016844
"objection" 0.00160218752002734 0.0050904480057013 0.00154043645699615 0.00916367948683395 0.00443223118517862 0.00218539428155163 0.00160282096489822 0 0 0 0 0 0.000767671804949948 0 0 0 0 0 0.000767577525330058 0.00196288190321029 0 0 0.00143575017946877 0
"opinions" 0.00106812501335156 0.0050904480057013 0.00359435173299101 0.00485135972832386 0.00126635176719389 0.00072846476051721 0 0 0.00457711989307848 0 0 0.00162631596066484 0.000575753853712461 0 0 0 0.00147669044138277 0 0.000767577525330058 0.00392576380642059 0.00325053146189402 0 0 0
"owed" 0.00106812501335156 0.0023138400025915 0.00205391527599487 0.00161711990944129 0.000633175883596946 0 0.00160282096489822 0 0.000915423978615696 0.000532538076472468 0.00243351929476611 0 0.000767671804949948 0 0.00464522122866102 0 0 0 0.00460546515198035 0.000981440951605147 0.00585095663140924 0.0062595849895152 0.00143575017946877 0.00155820276892632
"passive" 0.00213625002670313 0.0013883040015549 0.00410783055198973 0.000539039969813762 0.000633175883596946 0.00072846476051721 0.00320564192979644 0 0 0.00479284268825221 0 0.00162631596066484 0.000767671804949948 0 0 0 0 0 0.00383788762665029 0.00196288190321029 0.00455074404665163 0.0015648962473788 0 0.00077910138446316
"patiently" 0.00160218752002734 0.0018510720020732 0.00256739409499358 0 0.00253270353438778 0.00072846476051721 0.00160282096489822 0 0.00366169591446278 0.0015976142294174 0.00547541841322374 0.00108421064044323 0.00115150770742492 0 0 0 0 0.00550759359466865 0 0.00294432285481544 0.000650106292378804 0 0.00143575017946877 0.00155820276892632
"pie" 0.000534062506675781 0.0013883040015549 0.00102695763799743 0.00916367948683395 0.00126635176719389 0 0 0 0 0.00106507615294494 0 0 0 0.00668493883280968 0 0.0179573512906846 0 0.00275379679733432 0.000767577525330058 0.000981440951605147 0 0.0015648962473788 0 0.00077910138446316
"promptly" 0.00213625002670313 0.0050904480057013 0.00462130937098845 0.00107807993962752 0 0.00072846476051721 0 0 0 0.000532538076472468 0 0.00108421064044323 0 0 0.00232261061433051 0 0.0118135235310622 0.00275379679733432 0.00383788762665029 0.00294432285481544 0.00195031887713641 0 0.00143575017946877 0
"pursuit" 0.000534062506675781 0.0013883040015549 0.00154043645699615 0.00323423981888257 0.0069649347195664 0.00364232380258605 0.00160282096489822 0 0 0 0.000608379823691527 0.000542105320221613 0 0 0 0 0.00295338088276555 0.00275379679733432 0.00153515505066012 0.00392576380642059 0.00650106292378804 0 0 0.00077910138446316
"render" 0.00427250005340625 0.0032393760036281 0.00359435173299101 0.00215615987925505 0.00569858295237251 0.00364232380258605 0.00240423144734733 0 0 0 0 0.00108421064044323 0 0 0 0 0 0.00137689839866716 0.00153515505066012 0.00196288190321029 0.00195031887713641 0 0.00143575017946877 0
"respecting" 0.0058746875734336 0.0055532160062196 0.00462130937098845 0.00539039969813762 0 0.00291385904206884 0.00160282096489822 0 0.000915423978615696 0.000532538076472468 0 0 0 0 0.00232261061433051 0 0 0 0 0 0 0.0015648962473788 0.00143575017946877 0
"rude" 0.00267031253337891 0.0050904480057013 0.00564826700898588 0.00161711990944129 0.00126635176719389 0.00145692952103442 0.00080141048244911 0.00201365256438654 0 0.0015976142294174 0.000608379823691527 0 0 0 0 0 0.00590676176553109 0.00275379679733432 0.000767577525330058 0 0.00195031887713641 0.0015648962473788 0 0.00233730415338948
"seizing" 0.000534062506675781 0 0.000513478818998716 0.00161711990944129 0.00506540706877556 0.00072846476051721 0.00240423144734733 0 0.000915423978615696 0.000532538076472468 0.00121675964738305 0.000542105320221613 0.00537370263464963 0 0 0 0 0 0.000767577525330058 0 0.00130021258475761 0.0015648962473788 0 0
"sensual" 0.00106812501335156 0 0.00102695763799743 0 0 0.00072846476051721 0 0 0.000915423978615696 0.0106507615294494 0.00121675964738305 0.0103000010842106 0.000383835902474974 0 0 0 0 0 0 0 0.00195031887713641 0.0015648962473788 0 0.00077910138446316
"sobbing" 0.00160218752002734 0.0009255360010366 0.00205391527599487 0.00107807993962752 0.00126635176719389 0.00072846476051721 0.00560987337714377 0 0.00274627193584709 0.00745553307061455 0.000608379823691527 0 0 0 0 0.00359147025813692 0.00295338088276555 0.00550759359466865 0 0 0.00130021258475761 0.0031297924947576 0.00143575017946877 0
"softness" 0.00267031253337891 0.0041649120046647 0.00410783055198973 0.000539039969813762 0.000633175883596946 0 0.00560987337714377 0 0.000915423978615696 0.00372776653530727 0.00121675964738305 0.00325263192132968 0 0 0 0 0 0.00137689839866716 0.000767577525330058 0.000981440951605147 0 0.0046946887421364 0 0.00077910138446316
"spoon" 0 0 0 0.00215615987925505 0.00253270353438778 0.00072846476051721 0 0 0.00183084795723139 0 0.00121675964738305 0 0 0.0334246941640484 0 0.0161616161616162 0 0 0 0 0 0 0.00430725053840632 0.0116865207669474
"varied" 0.00213625002670313 0.0041649120046647 0.00256739409499358 0.00161711990944129 0.000633175883596946 0 0.00641128385959288 0 0.000915423978615696 0.000532538076472468 0.000608379823691527 0.00108421064044323 0.000383835902474974 0 0.00116130530716525 0 0.00295338088276555 0.00137689839866716 0.00383788762665029 0.00294432285481544 0.00325053146189402 0 0 0
